station_id,utc_time,PM2.5,PM10,NO2
GN0,2018-05-28 02:00:00,,50.1,35.5
GN0,2018-05-28 03:00:00,,46.4,40.8
GN0,2018-05-28 04:00:00,,49.7,45.8
GN0,2018-05-28 05:00:00,,48.9,39.4
GN0,2018-05-28 06:00:00,,48.2,34.7
GN0,2018-05-28 07:00:00,,42.8,27.9
GN0,2018-05-28 08:00:00,,29.0,25.7
GN0,2018-05-28 09:00:00,,23.9,27.3
GN0,2018-05-28 10:00:00,,23.7,27.8
GN0,2018-05-28 11:00:00,,26.1,30.1
GN0,2018-05-28 12:00:00,,25.5,35.2
GN0,2018-05-28 13:00:00,,24.7,38.9
GN0,2018-05-28 14:00:00,,25.9,39.3
GN0,2018-05-28 15:00:00,,24.8,38.6
GN0,2018-05-28 16:00:00,,24.2,35.2
GN0,2018-05-28 17:00:00,,22.4,33.7
GN0,2018-05-28 18:00:00,,19.4,45.5
GN0,2018-05-28 19:00:00,,,56.2
GN0,2018-05-28 20:00:00,,37.4,61.7
GN0,2018-05-28 21:00:00,,,30.3
GN0,2018-05-28 22:00:00,,,22.6
GN0,2018-05-28 23:00:00,,27.1,19.4
GN0,2018-05-29 00:00:00,33.5,29.2,13.1
GN0,2018-05-29 01:00:00,37.0,31.2,11.0
GN0,2018-05-29 02:00:00,36.7,28.8,16.4
GN0,2018-05-29 03:00:00,24.4,22.9,15.2
GN0,2018-05-29 04:00:00,21.6,19.9,28.7
GN0,2018-05-29 05:00:00,21.3,20.5,53.2
GN0,2018-05-29 06:00:00,22.9,23.8,61.2
GN0,2018-05-29 07:00:00,,26.7,58.5
GN0,2018-05-29 08:00:00,,27.5,66.5
GN0,2018-05-29 09:00:00,,25.3,57.4
GN0,2018-05-29 10:00:00,,26.8,50.3
GN0,2018-05-29 11:00:00,,34.9,69.7
GN0,2018-05-29 12:00:00,,33.7,70.2
GN0,2018-05-29 13:00:00,,22.1,55.9
GN0,2018-05-29 14:00:00,,19.3,57.0
GN0,2018-05-29 15:00:00,,19.6,51.3
GN0,2018-05-29 16:00:00,,15.9,41.5
GN0,2018-05-29 17:00:00,,22.5,44.2
GN0,2018-05-29 18:00:00,,25.0,35.5
GN0,2018-05-29 19:00:00,,22.1,26.2
GN0,2018-05-29 20:00:00,,22.2,25.0
GN0,2018-05-29 21:00:00,,19.9,16.9
GN0,2018-05-29 22:00:00,,16.1,18.6
GN0,2018-05-29 23:00:00,,16.0,15.4
GN0,2018-05-30 00:00:00,,13.3,17.7
GN0,2018-05-30 01:00:00,,15.4,17.7
GN0,2018-05-30 02:00:00,,12.0,13.5
GN0,2018-05-30 03:00:00,,13.3,20.0
GN0,2018-05-30 04:00:00,,10.5,45.2
GN0,2018-05-30 05:00:00,,17.8,71.6
GN0,2018-05-30 06:00:00,,20.1,77.9
GN0,2018-05-30 07:00:00,,22.6,69.2
GN0,2018-05-30 08:00:00,,25.8,50.0
GN0,2018-05-30 09:00:00,,25.7,47.7
GN0,2018-05-30 10:00:00,,26.8,54.9
GN0,2018-05-30 11:00:00,,39.3,70.3
GN0,2018-05-30 12:00:00,,34.5,63.9
GN0,2018-05-30 13:00:00,,30.6,78.3
GN0,2018-05-30 14:00:00,,32.9,80.5
GN0,2018-05-30 15:00:00,,16.9,39.9
GN0,2018-05-30 16:00:00,,10.8,18.3
GN0,2018-05-30 17:00:00,,12.4,17.5
GN0,2018-05-30 18:00:00,,14.4,19.5
GN0,2018-05-30 19:00:00,,14.9,21.1
GN0,2018-05-30 20:00:00,,24.4,62.6
GN0,2018-05-30 21:00:00,,38.2,77.3
GN0,2018-05-30 22:00:00,,45.0,57.4
GN0,2018-05-30 23:00:00,,30.9,28.6
GN0,2018-05-31 00:00:00,,27.0,31.0
GN0,2018-05-31 01:00:00,,28.3,37.0
GN0,2018-05-31 02:00:00,,29.4,43.0
GN0,2018-05-31 03:00:00,,24.6,46.8
GN0,2018-05-31 04:00:00,,31.8,57.4
GN0,2018-05-31 05:00:00,,33.6,58.2
GN0,2018-05-31 06:00:00,,34.3,54.2
GN0,2018-05-31 07:00:00,,33.1,58.9
GN0,2018-05-31 08:00:00,,31.1,69.1
GN0,2018-05-31 09:00:00,,29.6,67.0
GN0,2018-05-31 10:00:00,,35.4,58.9
GN0,2018-05-31 11:00:00,,40.0,54.2
GN0,2018-05-31 12:00:00,,34.5,47.4
GN0,2018-05-31 13:00:00,,45.1,60.0
GN0,2018-05-31 14:00:00,,,60.0
GN0,2018-05-31 15:00:00,,,46.1
GN0,2018-05-31 16:00:00,,40.7,51.9
GN0,2018-05-31 17:00:00,,37.8,36.0
GN0,2018-05-31 18:00:00,,31.3,28.2
GN0,2018-05-31 19:00:00,,31.9,47.6
GN0,2018-05-31 20:00:00,,41.1,70.0
GN0,2018-05-31 21:00:00,,39.2,58.5
GN3,2018-05-01 00:00:00,8.7,16.2,46.1
GN3,2018-05-01 01:00:00,6.8,12.0,37.4
GN3,2018-05-01 02:00:00,7.8,10.3,33.5
GN3,2018-05-01 03:00:00,5.8,11.3,26.5
GN3,2018-05-01 04:00:00,7.8,12.3,36.4
GN3,2018-05-01 05:00:00,9.2,14.1,39.7
GN3,2018-05-01 06:00:00,9.5,13.3,47.9
GN3,2018-05-01 07:00:00,12.7,15.9,54.6
GN3,2018-05-01 08:00:00,10.8,19.0,49.1
GN3,2018-05-01 09:00:00,6.1,12.6,28.9
GN3,2018-05-01 10:00:00,4.9,10.3,20.2
GN3,2018-05-01 11:00:00,5.7,9.7,22.5
GN3,2018-05-01 12:00:00,5.9,8.5,25.4
GN3,2018-05-01 13:00:00,5.4,13.1,20.2
GN3,2018-05-01 14:00:00,6.4,9.5,21.8
GN3,2018-05-01 15:00:00,5.7,8.0,20.3
GN3,2018-05-01 16:00:00,5.8,7.4,22.9
GN3,2018-05-01 17:00:00,5.7,9.8,21.2
GN3,2018-05-01 18:00:00,5.4,9.7,25.0
GN3,2018-05-01 19:00:00,7.4,11.5,21.7
GN3,2018-05-01 20:00:00,7.1,10.8,22.8
GN3,2018-05-01 21:00:00,7.1,12.0,19.5
GN3,2018-05-01 22:00:00,6.3,10.6,16.3
GN3,2018-05-01 23:00:00,5.4,11.0,12.0
GN3,2018-05-02 00:00:00,5.4,11.1,11.5
GN3,2018-05-02 01:00:00,5.6,7.8,7.9
GN3,2018-05-02 02:00:00,3.2,8.1,4.3
GN3,2018-05-02 03:00:00,4.8,9.6,4.3
GN3,2018-05-02 04:00:00,3.9,8.5,8.1
GN3,2018-05-02 05:00:00,3.0,7.6,16.3
GN3,2018-05-02 06:00:00,4.0,9.3,14.7
GN3,2018-05-02 07:00:00,4.1,9.7,16.9
GN3,2018-05-02 08:00:00,5.3,8.4,14.6
GN3,2018-05-02 09:00:00,5.1,7.8,13.6
GN3,2018-05-02 10:00:00,4.8,5.4,12.0
GN3,2018-05-02 11:00:00,2.7,2.7,14.1
GN3,2018-05-02 12:00:00,3.1,3.5,18.0
GN3,2018-05-02 13:00:00,3.2,1.7,21.8
GN3,2018-05-02 14:00:00,2.9,6.3,49.5
GN3,2018-05-02 15:00:00,6.0,8.7,60.4
GN3,2018-05-02 16:00:00,5.0,9.6,45.1
GN3,2018-05-02 17:00:00,5.2,7.9,47.3
GN3,2018-05-02 18:00:00,6.8,10.8,64.2
GN3,2018-05-02 19:00:00,7.8,13.4,79.8
GN3,2018-05-02 20:00:00,9.8,16.6,85.8
GN3,2018-05-02 21:00:00,10.7,15.5,77.1
GN3,2018-05-02 22:00:00,11.5,17.2,70.9
GN3,2018-05-02 23:00:00,7.7,12.1,69.8
GN3,2018-05-03 00:00:00,7.6,12.7,54.8
GN3,2018-05-03 01:00:00,8.0,11.5,37.4
GN3,2018-05-03 02:00:00,9.4,14.2,34.0
GN3,2018-05-03 03:00:00,10.3,17.7,34.6
GN3,2018-05-03 04:00:00,11.1,18.9,44.0
GN3,2018-05-03 05:00:00,8.6,16.7,46.2
GN3,2018-05-03 06:00:00,13.8,19.8,55.1
GN3,2018-05-03 07:00:00,17.9,26.0,68.2
GN3,2018-05-03 08:00:00,16.2,27.1,69.2
GN3,2018-05-03 09:00:00,12.9,23.1,56.5
GN3,2018-05-03 10:00:00,7.8,13.4,37.5
GN3,2018-05-03 11:00:00,8.3,12.4,38.7
GN3,2018-05-03 12:00:00,4.9,10.2,34.8
GN3,2018-05-03 13:00:00,6.1,10.0,40.3
GN3,2018-05-03 14:00:00,10.7,18.0,40.8
GN3,2018-05-03 15:00:00,10.5,14.9,27.1
GN3,2018-05-03 16:00:00,6.2,11.4,39.7
GN3,2018-05-03 17:00:00,7.9,11.2,56.5
GN3,2018-05-03 18:00:00,9.2,14.8,48.5
GN3,2018-05-03 19:00:00,8.1,14.6,29.8
GN3,2018-05-03 20:00:00,10.0,13.2,24.9
GN3,2018-05-03 21:00:00,7.2,16.9,29.3
GN3,2018-05-03 22:00:00,8.6,18.3,29.3
GN3,2018-05-03 23:00:00,8.2,18.5,23.3
GN3,2018-05-04 00:00:00,8.7,16.5,21.6
GN3,2018-05-04 01:00:00,7.8,14.5,18.0
GN3,2018-05-04 02:00:00,11.5,19.7,22.2
GN3,2018-05-04 03:00:00,9.1,19.8,29.8
GN3,2018-05-04 04:00:00,12.6,19.5,50.7
GN3,2018-05-04 05:00:00,12.9,26.5,63.0
GN3,2018-05-04 06:00:00,15.9,26.2,68.3
GN3,2018-05-04 07:00:00,12.5,23.0,45.2
GN3,2018-05-04 08:00:00,11.2,21.7,41.4
GN3,2018-05-04 09:00:00,11.7,20.4,39.7
GN3,2018-05-04 10:00:00,13.4,26.8,34.8
GN3,2018-05-04 11:00:00,9.2,19.1,26.1
GN3,2018-05-04 12:00:00,11.9,24.5,35.9
GN3,2018-05-04 13:00:00,12.7,21.7,32.0
GN3,2018-05-04 14:00:00,13.5,23.1,41.2
GN3,2018-05-04 15:00:00,13.2,25.8,40.7
GN3,2018-05-04 16:00:00,12.9,24.0,35.8
GN3,2018-05-04 17:00:00,15.1,26.9,43.9
GN3,2018-05-04 18:00:00,15.0,27.6,58.1
GN3,2018-05-04 19:00:00,15.8,27.6,60.3
GN3,2018-05-04 20:00:00,13.2,25.6,49.5
GN3,2018-05-04 21:00:00,18.5,26.1,56.0
GN3,2018-05-04 22:00:00,18.1,24.5,55.8
GN3,2018-05-04 23:00:00,20.9,30.3,66.7
GN3,2018-05-05 00:00:00,24.4,37.1,67.9
GN3,2018-05-05 01:00:00,19.3,29.1,67.1
GN3,2018-05-05 02:00:00,17.5,27.3,60.5
GN3,2018-05-05 03:00:00,19.3,31.8,58.9
GN3,2018-05-05 04:00:00,19.5,41.4,55.8
GN3,2018-05-05 05:00:00,21.9,32.0,52.7
GN3,2018-05-05 06:00:00,28.2,41.6,62.7
GN3,2018-05-05 07:00:00,16.2,26.3,53.6
GN3,2018-05-05 08:00:00,14.7,24.6,43.3
GN3,2018-05-05 09:00:00,14.4,24.7,36.9
GN3,2018-05-05 10:00:00,16.3,27.7,39.7
GN3,2018-05-05 11:00:00,17.5,24.6,38.1
GN3,2018-05-05 12:00:00,17.3,27.6,39.2
GN3,2018-05-05 13:00:00,14.2,21.4,26.6
GN3,2018-05-05 14:00:00,18.9,28.0,40.2
GN3,2018-05-05 15:00:00,19.7,30.8,52.2
GN3,2018-05-05 16:00:00,19.9,28.8,69.6
GN3,2018-05-05 17:00:00,22.3,28.7,46.2
GN3,2018-05-05 18:00:00,,35.6,50.4
GN3,2018-05-05 19:00:00,28.9,39.1,55.8
GN3,2018-05-05 20:00:00,37.5,43.3,53.0
GN3,2018-05-05 21:00:00,36.0,40.6,57.3
GN3,2018-05-05 22:00:00,40.9,49.0,67.0
GN3,2018-05-05 23:00:00,35.3,42.8,64.3
GN3,2018-05-06 00:00:00,32.0,41.3,60.6
GN3,2018-05-06 01:00:00,29.4,34.9,56.8
GN3,2018-05-06 02:00:00,32.4,41.8,53.4
GN3,2018-05-06 03:00:00,31.2,36.3,45.3
GN3,2018-05-06 04:00:00,31.2,38.3,63.5
GN3,2018-05-06 05:00:00,35.2,41.3,64.1
GN3,2018-05-06 06:00:00,34.9,45.7,39.5
GN3,2018-05-06 07:00:00,31.6,39.5,36.2
GN3,2018-05-06 08:00:00,34.7,44.3,38.5
GN3,2018-05-06 09:00:00,30.6,39.2,28.1
GN3,2018-05-06 10:00:00,24.1,32.7,27.1
GN3,2018-05-06 11:00:00,19.9,28.2,35.5
GN3,2018-05-06 12:00:00,21.8,31.2,32.0
GN3,2018-05-06 13:00:00,23.8,30.3,33.1
GN3,2018-05-06 14:00:00,19.8,27.0,21.1
GN3,2018-05-06 15:00:00,19.2,26.8,31.4
GN3,2018-05-06 16:00:00,21.1,26.8,41.7
GN3,2018-05-06 17:00:00,29.8,37.4,57.4
GN3,2018-05-06 18:00:00,,39.5,63.4
GN3,2018-05-06 19:00:00,38.4,46.9,68.6
GN3,2018-05-06 20:00:00,44.8,51.4,76.8
GN3,2018-05-06 21:00:00,47.1,53.3,69.1
GN3,2018-05-06 22:00:00,47.3,52.3,73.4
GN3,2018-05-06 23:00:00,50.5,59.2,83.7
GN3,2018-05-07 00:00:00,50.5,57.3,79.1
GN3,2018-05-07 01:00:00,53.8,59.3,80.0
GN3,2018-05-07 02:00:00,57.8,63.4,69.1
GN3,2018-05-07 03:00:00,60.4,65.3,64.8
GN3,2018-05-07 04:00:00,60.9,65.7,65.0
GN3,2018-05-07 05:00:00,61.6,65.7,59.1
GN3,2018-05-07 06:00:00,65.1,70.3,66.1
GN3,2018-05-07 07:00:00,56.9,63.4,56.8
GN3,2018-05-07 08:00:00,34.7,40.2,53.1
GN3,2018-05-07 09:00:00,33.3,40.6,48.2
GN3,2018-05-07 10:00:00,24.0,31.0,35.2
GN3,2018-05-07 11:00:00,17.8,22.1,30.4
GN3,2018-05-07 12:00:00,19.9,27.2,24.9
GN3,2018-05-07 13:00:00,18.9,27.9,29.2
GN3,2018-05-07 14:00:00,20.9,28.9,34.7
GN3,2018-05-07 15:00:00,19.0,25.3,31.9
GN3,2018-05-07 16:00:00,18.9,24.7,33.2
GN3,2018-05-07 17:00:00,19.2,24.9,40.0
GN3,2018-05-07 18:00:00,26.6,33.7,64.4
GN3,2018-05-07 19:00:00,30.2,35.7,44.8
GN3,2018-05-07 20:00:00,34.7,41.5,64.2
GN3,2018-05-07 21:00:00,39.4,46.4,83.6
GN3,2018-05-07 22:00:00,43.3,49.0,83.6
GN3,2018-05-07 23:00:00,47.2,53.3,84.7
GN3,2018-05-08 00:00:00,48.2,56.0,82.1
GN3,2018-05-08 01:00:00,52.0,57.7,85.8
GN3,2018-05-08 02:00:00,51.4,55.0,70.4
GN3,2018-05-08 03:00:00,48.2,55.3,67.2
GN3,2018-05-08 04:00:00,38.4,41.2,49.4
GN3,2018-05-08 05:00:00,42.4,47.2,50.1
GN3,2018-05-08 06:00:00,51.5,62.2,57.2
GN3,2018-05-08 07:00:00,50.3,59.5,65.5
GN3,2018-05-08 08:00:00,41.4,54.0,75.1
GN3,2018-05-08 09:00:00,25.5,34.0,46.1
GN3,2018-05-08 10:00:00,15.6,24.6,41.2
GN3,2018-05-08 11:00:00,16.2,22.7,34.7
GN3,2018-05-08 12:00:00,17.5,24.7,32.5
GN3,2018-05-08 13:00:00,16.0,30.6,34.1
GN3,2018-05-08 14:00:00,17.5,25.3,37.4
GN3,2018-05-08 15:00:00,16.6,26.9,33.6
GN3,2018-05-08 16:00:00,18.0,29.1,37.4
GN3,2018-05-08 17:00:00,12.9,21.4,53.7
GN3,2018-05-08 18:00:00,11.0,19.8,43.9
GN3,2018-05-08 20:00:00,10.3,15.4,46.7
GN3,2018-05-08 21:00:00,6.7,11.0,35.8
GN3,2018-05-08 22:00:00,7.0,10.5,30.9
GN3,2018-05-08 23:00:00,6.9,14.3,28.1
GN3,2018-05-09 00:00:00,7.5,15.1,28.1
GN3,2018-05-09 01:00:00,10.8,17.2,21.6
GN3,2018-05-09 02:00:00,11.0,19.1,31.4
GN3,2018-05-09 03:00:00,11.8,22.6,31.4
GN3,2018-05-09 04:00:00,13.8,23.5,42.9
GN3,2018-05-09 05:00:00,17.2,25.0,44.6
GN3,2018-05-09 06:00:00,14.6,25.9,49.7
GN3,2018-05-09 07:00:00,15.9,25.5,50.7
GN3,2018-05-09 08:00:00,15.4,25.1,40.8
GN3,2018-05-09 09:00:00,8.7,15.1,27.8
GN3,2018-05-09 10:00:00,9.1,16.2,28.9
GN3,2018-05-09 11:00:00,8.3,13.5,21.2
GN3,2018-05-09 12:00:00,9.6,15.3,20.1
GN3,2018-05-09 13:00:00,11.2,16.8,17.9
GN3,2018-05-09 14:00:00,10.0,13.4,21.2
GN3,2018-05-09 15:00:00,10.4,16.2,23.9
GN3,2018-05-09 16:00:00,10.4,16.6,22.3
GN3,2018-05-09 17:00:00,6.2,12.7,29.4
GN3,2018-05-09 18:00:00,8.8,17.3,30.5
GN3,2018-05-09 19:00:00,9.0,16.4,28.2
GN3,2018-05-09 20:00:00,7.8,15.3,28.3
GN3,2018-05-09 21:00:00,8.0,14.3,26.5
GN3,2018-05-09 22:00:00,6.2,14.0,27.6
GN3,2018-05-09 23:00:00,10.1,15.9,22.7
GN3,2018-05-10 00:00:00,5.8,13.4,9.4
GN3,2018-05-10 01:00:00,6.7,12.2,7.9
GN3,2018-05-10 02:00:00,5.6,13.1,7.0
GN3,2018-05-10 03:00:00,4.8,10.7,9.7
GN3,2018-05-10 04:00:00,5.1,11.1,19.0
GN3,2018-05-10 05:00:00,6.3,10.2,40.2
GN3,2018-05-10 06:00:00,8.8,14.1,47.9
GN3,2018-05-10 07:00:00,6.1,14.6,52.9
GN3,2018-05-10 08:00:00,9.2,17.4,36.0
GN3,2018-05-10 09:00:00,8.9,17.1,33.8
GN3,2018-05-10 10:00:00,6.9,13.4,32.7
GN3,2018-05-10 11:00:00,8.4,15.5,29.4
GN3,2018-05-10 12:00:00,5.8,12.6,26.2
GN3,2018-05-10 13:00:00,9.2,15.4,32.7
GN3,2018-05-10 14:00:00,8.6,14.4,36.5
GN3,2018-05-10 15:00:00,6.3,12.1,35.8
GN3,2018-05-10 16:00:00,4.6,10.9,16.2
GN3,2018-05-10 17:00:00,4.6,10.3,27.6
GN3,2018-05-10 18:00:00,7.5,15.1,24.3
GN3,2018-05-10 19:00:00,12.9,18.3,55.4
GN3,2018-05-10 20:00:00,9.7,16.5,55.4
GN3,2018-05-10 21:00:00,20.3,29.2,54.7
GN3,2018-05-10 22:00:00,12.1,18.3,32.5
GN3,2018-05-10 23:00:00,10.7,19.3,36.8
GN3,2018-05-11 00:00:00,9.6,21.5,36.0
GN3,2018-05-11 01:00:00,11.3,19.6,23.7
GN3,2018-05-11 02:00:00,9.8,16.9,18.4
GN3,2018-05-11 03:00:00,8.5,16.3,20.5
GN3,2018-05-11 04:00:00,13.2,23.3,32.6
GN3,2018-05-11 05:00:00,10.8,21.8,37.0
GN3,2018-05-11 06:00:00,8.2,15.1,29.5
GN3,2018-05-11 07:00:00,10.7,17.6,27.9
GN3,2018-05-11 08:00:00,9.4,19.0,26.2
GN3,2018-05-11 09:00:00,7.5,19.2,15.8
GN3,2018-05-11 10:00:00,7.3,15.7,14.2
GN3,2018-05-11 11:00:00,16.1,23.1,19.1
GN3,2018-05-11 12:00:00,9.3,15.8,18.0
GN3,2018-05-11 13:00:00,9.0,12.8,24.0
GN3,2018-05-11 14:00:00,8.7,15.0,26.2
GN3,2018-05-11 15:00:00,8.1,14.9,25.6
GN3,2018-05-11 16:00:00,8.9,17.5,35.0
GN3,2018-05-11 17:00:00,11.8,20.4,45.1
GN3,2018-05-11 18:00:00,13.1,23.6,52.1
GN3,2018-05-11 19:00:00,14.1,24.6,48.7
GN3,2018-05-11 20:00:00,17.6,30.9,55.9
GN3,2018-05-11 21:00:00,21.0,31.0,48.8
GN3,2018-05-11 22:00:00,17.4,27.3,45.5
GN3,2018-05-11 23:00:00,13.8,19.2,30.9
GN3,2018-05-12 00:00:00,12.2,21.4,20.2
GN3,2018-05-12 01:00:00,13.4,20.5,20.9
GN3,2018-05-12 02:00:00,10.2,18.4,18.9
GN3,2018-05-12 03:00:00,9.8,19.5,23.3
GN3,2018-05-12 04:00:00,12.1,17.9,25.5
GN3,2018-05-12 05:00:00,11.3,19.5,20.1
GN3,2018-05-12 06:00:00,8.6,10.8,20.7
GN3,2018-05-12 07:00:00,7.9,12.7,23.4
GN3,2018-05-12 08:00:00,8.2,13.1,20.2
GN3,2018-05-12 09:00:00,10.1,13.4,27.2
GN3,2018-05-12 10:00:00,5.7,11.9,30.0
GN3,2018-05-12 11:00:00,6.8,11.3,28.4
GN3,2018-05-12 12:00:00,6.5,10.0,35.4
GN3,2018-05-12 13:00:00,9.3,17.3,40.3
GN3,2018-05-12 14:00:00,8.9,15.0,44.5
GN3,2018-05-12 15:00:00,9.1,13.3,48.4
GN3,2018-05-12 16:00:00,10.8,12.2,57.1
GN3,2018-05-12 17:00:00,8.3,11.3,49.9
GN3,2018-05-12 18:00:00,10.8,13.9,52.2
GN3,2018-05-12 19:00:00,9.3,13.6,66.7
GN3,2018-05-12 20:00:00,11.6,13.8,54.7
GN3,2018-05-12 21:00:00,10.0,16.3,51.3
GN3,2018-05-12 22:00:00,13.4,17.5,50.4
GN3,2018-05-12 23:00:00,13.1,17.5,39.5
GN3,2018-05-13 00:00:00,15.4,18.2,38.9
GN3,2018-05-13 01:00:00,13.6,16.2,34.6
GN3,2018-05-13 02:00:00,15.1,15.5,30.3
GN3,2018-05-13 03:00:00,17.9,17.3,28.7
GN3,2018-05-13 04:00:00,18.6,21.9,24.4
GN3,2018-05-13 05:00:00,18.1,21.0,28.2
GN3,2018-05-13 06:00:00,18.9,19.4,28.8
GN3,2018-05-13 07:00:00,18.2,21.7,27.8
GN3,2018-05-13 08:00:00,15.0,20.5,36.5
GN3,2018-05-13 09:00:00,13.7,18.4,40.3
GN3,2018-05-13 10:00:00,10.0,17.4,37.5
GN3,2018-05-13 11:00:00,13.2,20.6,34.8
GN3,2018-05-13 12:00:00,10.1,16.4,40.2
GN3,2018-05-13 13:00:00,13.4,19.5,35.3
GN3,2018-05-13 14:00:00,12.1,16.4,29.3
GN3,2018-05-13 15:00:00,10.4,13.6,14.6
GN3,2018-05-13 16:00:00,11.5,14.8,19.5
GN3,2018-05-13 17:00:00,11.5,16.8,13.0
GN3,2018-05-13 18:00:00,14.9,17.6,13.5
GN3,2018-05-13 19:00:00,17.0,21.5,15.6
GN3,2018-05-13 20:00:00,20.7,30.3,55.4
GN3,2018-05-13 21:00:00,21.0,29.0,88.6
GN3,2018-05-13 22:00:00,23.1,32.1,83.8
GN3,2018-05-13 23:00:00,22.5,29.3,81.7
GN3,2018-05-14 00:00:00,22.3,32.2,84.5
GN3,2018-05-14 01:00:00,15.2,18.5,39.6
GN3,2018-05-14 02:00:00,11.9,17.0,23.7
GN3,2018-05-14 03:00:00,10.8,15.8,24.3
GN3,2018-05-14 04:00:00,8.9,12.5,23.8
GN3,2018-05-14 05:00:00,6.8,11.1,31.4
GN3,2018-05-14 06:00:00,4.4,9.6,32.5
GN3,2018-05-14 07:00:00,7.5,12.5,26.0
GN3,2018-05-14 08:00:00,2.7,12.0,15.2
GN3,2018-05-14 09:00:00,4.2,8.6,11.9
GN3,2018-05-14 10:00:00,4.6,11.1,10.3
GN3,2018-05-14 11:00:00,5.6,12.7,8.6
GN3,2018-05-14 12:00:00,7.8,15.1,8.1
GN3,2018-05-14 13:00:00,8.7,16.1,11.9
GN3,2018-05-14 14:00:00,9.4,18.3,13.0
GN3,2018-05-14 15:00:00,6.0,19.3,11.9
GN3,2018-05-14 16:00:00,5.1,15.3,11.3
GN3,2018-05-14 17:00:00,5.5,11.7,9.2
GN3,2018-05-14 18:00:00,3.3,11.5,13.5
GN3,2018-05-14 19:00:00,4.6,8.8,17.3
GN3,2018-05-14 20:00:00,5.3,8.8,16.2
GN3,2018-05-14 21:00:00,5.4,11.2,21.0
GN3,2018-05-14 22:00:00,5.1,10.1,21.6
GN3,2018-05-14 23:00:00,6.9,5.8,23.2
GN3,2018-05-15 00:00:00,6.3,9.5,19.4
GN3,2018-05-15 01:00:00,3.9,8.8,17.3
GN3,2018-05-15 02:00:00,5.4,6.3,15.1
GN3,2018-05-15 03:00:00,5.4,6.4,25.4
GN3,2018-05-15 04:00:00,7.2,10.0,37.9
GN3,2018-05-15 05:00:00,6.6,10.8,39.6
GN3,2018-05-15 06:00:00,9.3,12.6,40.2
GN3,2018-05-15 07:00:00,13.0,16.0,24.4
GN3,2018-05-15 08:00:00,10.8,17.6,25.0
GN3,2018-05-15 09:00:00,11.4,16.2,20.1
GN3,2018-05-15 10:00:00,11.9,19.2,17.4
GN3,2018-05-15 11:00:00,11.3,17.2,13.0
GN3,2018-05-15 12:00:00,14.4,20.9,9.7
GN3,2018-05-15 13:00:00,15.3,21.3,10.3
GN3,2018-05-15 14:00:00,12.6,21.2,9.7
GN3,2018-05-15 15:00:00,9.8,19.3,10.3
GN3,2018-05-15 16:00:00,9.7,18.3,10.8
GN3,2018-05-15 17:00:00,12.7,20.7,11.9
GN3,2018-05-15 18:00:00,14.2,22.9,13.5
GN3,2018-05-15 19:00:00,13.5,23.6,17.8
GN3,2018-05-15 20:00:00,13.9,20.9,29.1
GN3,2018-05-15 21:00:00,13.1,20.3,30.7
GN3,2018-05-15 22:00:00,12.7,16.6,23.7
GN3,2018-05-15 23:00:00,15.9,24.0,22.7
GN3,2018-05-16 00:00:00,14.6,22.4,21.6
GN3,2018-05-16 01:00:00,13.5,15.9,15.8
GN3,2018-05-16 02:00:00,10.1,14.7,15.1
GN3,2018-05-16 03:00:00,7.8,11.3,20.5
GN3,2018-05-16 04:00:00,6.2,7.9,19.4
GN3,2018-05-16 05:00:00,5.3,10.2,22.1
GN3,2018-05-16 06:00:00,8.2,12.6,23.7
GN3,2018-05-16 07:00:00,9.7,16.4,23.8
GN3,2018-05-16 08:00:00,10.1,18.7,15.7
GN3,2018-05-16 09:00:00,11.5,24.7,14.6
GN3,2018-05-16 10:00:00,11.7,27.6,11.9
GN3,2018-05-16 11:00:00,9.9,27.7,11.9
GN3,2018-05-16 12:00:00,11.0,34.6,9.7
GN3,2018-05-16 13:00:00,13.0,31.2,9.2
GN3,2018-05-16 14:00:00,14.0,33.0,10.3
GN3,2018-05-16 15:00:00,8.7,26.0,9.7
GN3,2018-05-16 16:00:00,9.2,27.8,10.8
GN3,2018-05-16 17:00:00,5.5,19.5,9.7
GN3,2018-05-16 18:00:00,8.0,17.4,13.0
GN3,2018-05-16 19:00:00,9.5,22.2,14.0
GN3,2018-05-16 20:00:00,9.2,20.2,13.5
GN3,2018-05-16 21:00:00,8.0,21.2,10.2
GN3,2018-05-16 22:00:00,5.8,19.6,9.2
GN3,2018-05-16 23:00:00,5.9,20.1,12.9
GN3,2018-05-17 00:00:00,7.5,19.9,10.8
GN3,2018-05-17 01:00:00,6.4,17.7,12.9
GN3,2018-05-17 02:00:00,7.8,18.5,12.9
GN3,2018-05-17 03:00:00,6.9,18.8,15.6
GN3,2018-05-17 04:00:00,6.5,19.2,16.7
GN3,2018-05-17 05:00:00,7.3,20.6,19.4
GN3,2018-05-17 06:00:00,5.7,24.3,16.8
GN3,2018-05-17 07:00:00,6.7,19.5,10.8
GN3,2018-05-17 08:00:00,8.5,20.5,9.7
GN3,2018-05-17 09:00:00,9.2,22.2,8.7
GN3,2018-05-17 10:00:00,10.1,20.3,8.7
GN3,2018-05-17 11:00:00,7.3,19.1,8.1
GN3,2018-05-17 12:00:00,5.4,18.0,6.5
GN3,2018-05-17 13:00:00,6.1,16.0,5.9
GN3,2018-05-17 14:00:00,6.6,15.9,9.2
GN3,2018-05-17 15:00:00,10.9,22.3,8.1
